ConsumerNodeID,ResourceNodeID,ConsumerSpeciesID,ResourceSpeciesID,ConsumerSpecies.StageID,ResourceSpecies.StageID,LinkTypeID,LinkType,LinkEvidence,LinkEvidenceNotes,LinkFrequency,LinkN,DietFraction,ConsumptionRate,VectorFrom,PreyFrom
91,133,91,126,1,2,14,Concomitant Predation on Symbionts,,,,,,,,
91,137,91,127,1,2,14,Concomitant Predation on Symbionts,,,,,,,,
91,141,91,128,1,2,14,Concomitant Predation on Symbionts,,,,,,,,
91,143,91,128,1,4,14,Concomitant Predation on Symbionts,,,,,,,,
91,145,91,129,1,2,14,Concomitant Predation on Symbionts,,,,,,,,
91,149,91,130,1,2,14,Concomitant Predation on Symbionts,,,,,,,,
91,151,91,130,1,4,14,Concomitant Predation on Symbionts,,,,,,,,
91,153,91,131,1,2,14,Concomitant Predation on Symbionts,,,,,,,,
91,155,91,131,1,4,14,Concomitant Predation on Symbionts,,,,,,,,
91,157,91,132,1,2,14,Concomitant Predation on Symbionts,,,,,,,,
91,159,91,132,1,4,14,Concomitant Predation on Symbionts,,,,,,,,
91,161,91,133,1,2,14,Concomitant Predation on Symbionts,,,,,,,,
91,165,91,134,1,2,14,Concomitant Predation on Symbionts,,,,,,,,
91,167,91,135,1,2,14,Concomitant Predation on Symbionts,,,,,,,,
91,169,91,136,1,2,14,Concomitant Predation on Symbionts,,,,,,,,
91,171,91,137,1,2,14,Concomitant Predation on Symbionts,,,,,,,,
91,172,91,138,1,1,14,Concomitant Predation on Symbionts,,,,,,,,
91,174,91,140,1,2,14,Concomitant Predation on Symbionts,,,,,,,,
93,171,93,137,1,2,14,Concomitant Predation on Symbionts,,,,,,,,
94,127,94,124,1,4,14,Concomitant Predation on Symbionts,,,,,,,,
94,131,94,125,1,4,14,Concomitant Predation on Symbionts,,,,,,,,
94,143,94,128,1,4,14,Concomitant Predation on Symbionts,,,,,,,,
94,151,94,130,1,4,14,Concomitant Predation on Symbionts,,,,,,,,
94,155,94,131,1,4,14,Concomitant Predation on Symbionts,,,,,,,,
94,159,94,132,1,4,14,Concomitant Predation on Symbionts,,,,,,,,
94,161,94,133,1,2,14,Concomitant Predation on Symbionts,,,,,,,,
94,165,94,134,1,2,14,Concomitant Predation on Symbionts,,,,,,,,
94,167,94,135,1,2,14,Concomitant Predation on Symbionts,,,,,,,,
94,169,94,136,1,2,14,Concomitant Predation on Symbionts,,,,,,,,
94,171,94,137,1,2,14,Concomitant Predation on Symbionts,,,,,,,,
94,174,94,140,1,2,14,Concomitant Predation on Symbionts,,,,,,,,
95,127,95,124,1,4,14,Concomitant Predation on Symbionts,,,,,,,,
95,131,95,125,1,4,14,Concomitant Predation on Symbionts,,,,,,,,
95,143,95,128,1,4,14,Concomitant Predation on Symbionts,,,,,,,,
95,151,95,130,1,4,14,Concomitant Predation on Symbionts,,,,,,,,
95,155,95,131,1,4,14,Concomitant Predation on Symbionts,,,,,,,,
95,159,95,132,1,4,14,Concomitant Predation on Symbionts,,,,,,,,
95,161,95,133,1,2,14,Concomitant Predation on Symbionts,,,,,,,,
95,165,95,134,1,2,14,Concomitant Predation on Symbionts,,,,,,,,
95,167,95,135,1,2,14,Concomitant Predation on Symbionts,,,,,,,,
95,169,95,136,1,2,14,Concomitant Predation on Symbionts,,,,,,,,
95,171,95,137,1,2,14,Concomitant Predation on Symbionts,,,,,,,,
95,174,95,140,1,2,14,Concomitant Predation on Symbionts,,,,,,,,
96,127,96,124,1,4,14,Concomitant Predation on Symbionts,,,,,,,,
96,131,96,125,1,4,14,Concomitant Predation on Symbionts,,,,,,,,
96,143,96,128,1,4,14,Concomitant Predation on Symbionts,,,,,,,,
96,151,96,130,1,4,14,Concomitant Predation on Symbionts,,,,,,,,
96,155,96,131,1,4,14,Concomitant Predation on Symbionts,,,,,,,,
96,159,96,132,1,4,14,Concomitant Predation on Symbionts,,,,,,,,
96,161,96,133,1,2,14,Concomitant Predation on Symbionts,,,,,,,,
96,165,96,134,1,2,14,Concomitant Predation on Symbionts,,,,,,,,
96,167,96,135,1,2,14,Concomitant Predation on Symbionts,,,,,,,,
96,169,96,136,1,2,14,Concomitant Predation on Symbionts,,,,,,,,
96,174,96,140,1,2,14,Concomitant Predation on Symbionts,,,,,,,,
100,127,100,124,1,4,14,Concomitant Predation on Symbionts,,,,,,,,
100,135,100,126,1,4,14,Concomitant Predation on Symbionts,,,,,,,,
100,143,100,128,1,4,14,Concomitant Predation on Symbionts,,,,,,,,
100,151,100,130,1,4,14,Concomitant Predation on Symbionts,,,,,,,,
100,155,100,131,1,4,14,Concomitant Predation on Symbionts,,,,,,,,
100,157,100,132,1,2,14,Concomitant Predation on Symbionts,,,,,,,,
100,159,100,132,1,4,14,Concomitant Predation on Symbionts,,,,,,,,
100,172,100,138,1,1,14,Concomitant Predation on Symbionts,,,,,,,,
100,174,100,140,1,2,14,Concomitant Predation on Symbionts,,,,,,,,
100,180,100,142,1,1,14,Concomitant Predation on Symbionts,,,,,,,,
102,127,102,124,1,4,14,Concomitant Predation on Symbionts,,,,,,,,
102,131,102,125,1,4,14,Concomitant Predation on Symbionts,,,,,,,,
102,135,102,126,1,4,14,Concomitant Predation on Symbionts,,,,,,,,
102,143,102,128,1,4,14,Concomitant Predation on Symbionts,,,,,,,,
102,151,102,130,1,4,14,Concomitant Predation on Symbionts,,,,,,,,
102,155,102,131,1,4,14,Concomitant Predation on Symbionts,,,,,,,,
102,157,102,132,1,2,14,Concomitant Predation on Symbionts,,,,,,,,
102,159,102,132,1,4,14,Concomitant Predation on Symbionts,,,,,,,,
102,167,102,135,1,2,14,Concomitant Predation on Symbionts,,,,,,,,
102,169,102,136,1,2,14,Concomitant Predation on Symbionts,,,,,,,,
102,171,102,137,1,2,14,Concomitant Predation on Symbionts,,,,,,,,
102,172,102,138,1,1,14,Concomitant Predation on Symbionts,,,,,,,,
102,174,102,140,1,2,14,Concomitant Predation on Symbionts,,,,,,,,
102,180,102,142,1,1,14,Concomitant Predation on Symbionts,,,,,,,,
103,139,103,127,1,4,14,Concomitant Predation on Symbionts,,,,,,,,
103,160,103,133,1,1,14,Concomitant Predation on Symbionts,,,,,,,,
103,164,103,134,1,1,14,Concomitant Predation on Symbionts,,,,,,,,
103,179,103,141,1,4,14,Concomitant Predation on Symbionts,,,,,,,,
104,139,104,127,1,4,14,Concomitant Predation on Symbionts,,,,,,,,
104,160,104,133,1,1,14,Concomitant Predation on Symbionts,,,,,,,,
104,164,104,134,1,1,14,Concomitant Predation on Symbionts,,,,,,,,
104,179,104,141,1,4,14,Concomitant Predation on Symbionts,,,,,,,,
105,127,105,124,1,4,14,Concomitant Predation on Symbionts,,,,,,,,
105,131,105,125,1,4,14,Concomitant Predation on Symbionts,,,,,,,,
105,135,105,126,1,4,14,Concomitant Predation on Symbionts,,,,,,,,
105,143,105,128,1,4,14,Concomitant Predation on Symbionts,,,,,,,,
105,151,105,130,1,4,14,Concomitant Predation on Symbionts,,,,,,,,
105,155,105,131,1,4,14,Concomitant Predation on Symbionts,,,,,,,,
105,159,105,132,1,4,14,Concomitant Predation on Symbionts,,,,,,,,
105,167,105,135,1,2,14,Concomitant Predation on Symbionts,,,,,,,,
105,169,105,136,1,2,14,Concomitant Predation on Symbionts,,,,,,,,
105,171,105,137,1,2,14,Concomitant Predation on Symbionts,,,,,,,,
105,172,105,138,1,1,14,Concomitant Predation on Symbionts,,,,,,,,
105,174,105,140,1,2,14,Concomitant Predation on Symbionts,,,,,,,,
105,180,105,142,1,1,14,Concomitant Predation on Symbionts,,,,,,,,
106,127,106,124,1,4,14,Concomitant Predation on Symbionts,,,,,,,,
106,131,106,125,1,4,14,Concomitant Predation on Symbionts,,,,,,,,
106,135,106,126,1,4,14,Concomitant Predation on Symbionts,,,,,,,,
106,139,106,127,1,4,14,Concomitant Predation on Symbionts,,,,,,,,
106,143,106,128,1,4,14,Concomitant Predation on Symbionts,,,,,,,,
106,151,106,130,1,4,14,Concomitant Predation on Symbionts,,,,,,,,
106,155,106,131,1,4,14,Concomitant Predation on Symbionts,,,,,,,,
106,159,106,132,1,4,14,Concomitant Predation on Symbionts,,,,,,,,
106,160,106,133,1,1,14,Concomitant Predation on Symbionts,,,,,,,,
106,164,106,134,1,1,14,Concomitant Predation on Symbionts,,,,,,,,
106,167,106,135,1,2,14,Concomitant Predation on Symbionts,,,,,,,,
106,168,106,136,1,1,14,Concomitant Predation on Symbionts,,,,,,,,
106,169,106,136,1,2,14,Concomitant Predation on Symbionts,,,,,,,,
106,171,106,137,1,2,14,Concomitant Predation on Symbionts,,,,,,,,
106,172,106,138,1,1,14,Concomitant Predation on Symbionts,,,,,,,,
106,174,106,140,1,2,14,Concomitant Predation on Symbionts,,,,,,,,
106,179,106,141,1,4,14,Concomitant Predation on Symbionts,,,,,,,,
106,180,106,142,1,1,14,Concomitant Predation on Symbionts,,,,,,,,
107,149,107,130,1,2,14,Concomitant Predation on Symbionts,,,,,,,,
107,155,107,131,1,4,14,Concomitant Predation on Symbionts,,,,,,,,
107,157,107,132,1,2,14,Concomitant Predation on Symbionts,,,,,,,,
107,161,107,133,1,2,14,Concomitant Predation on Symbionts,,,,,,,,
107,165,107,134,1,2,14,Concomitant Predation on Symbionts,,,,,,,,
107,172,107,138,1,1,14,Concomitant Predation on Symbionts,,,,,,,,
107,174,107,140,1,2,14,Concomitant Predation on Symbionts,,,,,,,,
107,177,107,141,1,2,14,Concomitant Predation on Symbionts,,,,,,,,
107,180,107,142,1,1,14,Concomitant Predation on Symbionts,,,,,,,,
108,149,108,130,1,2,14,Concomitant Predation on Symbionts,,,,,,,,
108,155,108,131,1,4,14,Concomitant Predation on Symbionts,,,,,,,,
108,157,108,132,1,2,14,Concomitant Predation on Symbionts,,,,,,,,
108,161,108,133,1,2,14,Concomitant Predation on Symbionts,,,,,,,,
108,165,108,134,1,2,14,Concomitant Predation on Symbionts,,,,,,,,
108,172,108,138,1,1,14,Concomitant Predation on Symbionts,,,,,,,,
108,174,108,140,1,2,14,Concomitant Predation on Symbionts,,,,,,,,
108,177,108,141,1,2,14,Concomitant Predation on Symbionts,,,,,,,,
108,180,108,142,1,1,14,Concomitant Predation on Symbionts,,,,,,,,
110,125,110,124,1,2,14,Concomitant Predation on Symbionts,,,,,,,,
110,129,110,125,1,2,14,Concomitant Predation on Symbionts,,,,,,,,
110,133,110,126,1,2,14,Concomitant Predation on Symbionts,,,,,,,,
110,136,110,127,1,1,14,Concomitant Predation on Symbionts,,,,,,,,
110,141,110,128,1,2,14,Concomitant Predation on Symbionts,,,,,,,,
110,145,110,129,1,2,14,Concomitant Predation on Symbionts,,,,,,,,
110,149,110,130,1,2,14,Concomitant Predation on Symbionts,,,,,,,,
110,153,110,131,1,2,14,Concomitant Predation on Symbionts,,,,,,,,
110,157,110,132,1,2,14,Concomitant Predation on Symbionts,,,,,,,,
110,160,110,133,1,1,14,Concomitant Predation on Symbionts,,,,,,,,
110,161,110,133,1,2,14,Concomitant Predation on Symbionts,,,,,,,,
110,164,110,134,1,1,14,Concomitant Predation on Symbionts,,,,,,,,
110,165,110,134,1,2,14,Concomitant Predation on Symbionts,,,,,,,,
110,172,110,138,1,1,14,Concomitant Predation on Symbionts,,,,,,,,
110,174,110,140,1,2,14,Concomitant Predation on Symbionts,,,,,,,,
110,177,110,141,1,2,14,Concomitant Predation on Symbionts,,,,,,,,
110,180,110,142,1,1,14,Concomitant Predation on Symbionts,,,,,,,,
111,157,111,132,1,2,14,Concomitant Predation on Symbionts,,,,,,,,
111,160,111,133,1,1,14,Concomitant Predation on Symbionts,,,,,,,,
111,165,111,134,1,2,14,Concomitant Predation on Symbionts,,,,,,,,
111,172,111,138,1,1,14,Concomitant Predation on Symbionts,,,,,,,,
111,174,111,140,1,2,14,Concomitant Predation on Symbionts,,,,,,,,
111,180,111,142,1,1,14,Concomitant Predation on Symbionts,,,,,,,,
112,160,112,133,1,1,14,Concomitant Predation on Symbionts,,,,,,,,
112,165,112,134,1,2,14,Concomitant Predation on Symbionts,,,,,,,,
113,160,113,133,1,1,14,Concomitant Predation on Symbionts,,,,,,,,
114,125,114,124,1,2,14,Concomitant Predation on Symbionts,,,,,,,,
114,129,114,125,1,2,14,Concomitant Predation on Symbionts,,,,,,,,
114,133,114,126,1,2,14,Concomitant Predation on Symbionts,,,,,,,,
114,137,114,127,1,2,14,Concomitant Predation on Symbionts,,,,,,,,
114,141,114,128,1,2,14,Concomitant Predation on Symbionts,,,,,,,,
114,143,114,128,1,4,14,Concomitant Predation on Symbionts,,,,,,,,
114,145,114,129,1,2,14,Concomitant Predation on Symbionts,,,,,,,,
114,153,114,131,1,2,14,Concomitant Predation on Symbionts,,,,,,,,
114,157,114,132,1,2,14,Concomitant Predation on Symbionts,,,,,,,,
114,161,114,133,1,2,14,Concomitant Predation on Symbionts,,,,,,,,
114,172,114,138,1,1,14,Concomitant Predation on Symbionts,,,,,,,,
114,174,114,140,1,2,14,Concomitant Predation on Symbionts,,,,,,,,
115,160,115,133,1,1,14,Concomitant Predation on Symbionts,,,,,,,,
115,164,115,134,1,1,14,Concomitant Predation on Symbionts,,,,,,,,
116,125,116,124,1,2,14,Concomitant Predation on Symbionts,,,,,,,,
116,129,116,125,1,2,14,Concomitant Predation on Symbionts,,,,,,,,
116,133,116,126,1,2,14,Concomitant Predation on Symbionts,,,,,,,,
116,137,116,127,1,2,14,Concomitant Predation on Symbionts,,,,,,,,
116,141,116,128,1,2,14,Concomitant Predation on Symbionts,,,,,,,,
116,145,116,129,1,2,14,Concomitant Predation on Symbionts,,,,,,,,
116,153,116,131,1,2,14,Concomitant Predation on Symbionts,,,,,,,,
116,157,116,132,1,2,14,Concomitant Predation on Symbionts,,,,,,,,
116,161,116,133,1,2,14,Concomitant Predation on Symbionts,,,,,,,,
117,125,117,124,1,2,14,Concomitant Predation on Symbionts,,,,,,,,
117,129,117,125,1,2,14,Concomitant Predation on Symbionts,,,,,,,,
117,133,117,126,1,2,14,Concomitant Predation on Symbionts,,,,,,,,
117,137,117,127,1,2,14,Concomitant Predation on Symbionts,,,,,,,,
117,141,117,128,1,2,14,Concomitant Predation on Symbionts,,,,,,,,
117,145,117,129,1,2,14,Concomitant Predation on Symbionts,,,,,,,,
117,153,117,131,1,2,14,Concomitant Predation on Symbionts,,,,,,,,
118,157,118,132,1,2,14,Concomitant Predation on Symbionts,,,,,,,,
118,172,118,138,1,1,14,Concomitant Predation on Symbionts,,,,,,,,
118,174,118,140,1,2,14,Concomitant Predation on Symbionts,,,,,,,,
118,180,118,142,1,1,14,Concomitant Predation on Symbionts,,,,,,,,
119,125,119,124,1,2,14,Concomitant Predation on Symbionts,,,,,,,,
119,129,119,125,1,2,14,Concomitant Predation on Symbionts,,,,,,,,
119,133,119,126,1,2,14,Concomitant Predation on Symbionts,,,,,,,,
119,137,119,127,1,2,14,Concomitant Predation on Symbionts,,,,,,,,
119,141,119,128,1,2,14,Concomitant Predation on Symbionts,,,,,,,,
119,145,119,129,1,2,14,Concomitant Predation on Symbionts,,,,,,,,
119,153,119,131,1,2,14,Concomitant Predation on Symbionts,,,,,,,,
119,161,119,133,1,2,14,Concomitant Predation on Symbionts,,,,,,,,
122,160,122,133,1,1,14,Concomitant Predation on Symbionts,,,,,,,,
122,164,122,134,1,1,14,Concomitant Predation on Symbionts,,,,,,,,
123,160,123,133,1,1,14,Concomitant Predation on Symbionts,,,,,,,,
123,164,123,134,1,1,14,Concomitant Predation on Symbionts,,,,,,,,
102,165,102,134,1,2,15,Trophic Transmission,,,,,,,,
103,165,103,134,1,2,15,Trophic Transmission,,,,,,,,
104,165,104,134,1,2,15,Trophic Transmission,,,,,,,,
105,165,105,134,1,2,15,Trophic Transmission,,,,,,,,
106,165,106,134,1,2,15,Trophic Transmission,,,,,,,,
107,127,107,124,1,4,15,Trophic Transmission,,,,,,,,
107,131,107,125,1,4,15,Trophic Transmission,,,,,,,,
107,135,107,126,1,4,15,Trophic Transmission,,,,,,,,
107,143,107,128,1,4,15,Trophic Transmission,,,,,,,,
107,147,107,129,1,4,15,Trophic Transmission,,,,,,,,
107,151,107,130,1,4,15,Trophic Transmission,,,,,,,,
107,159,107,132,1,4,15,Trophic Transmission,,,,,,,,
107,167,107,135,1,2,15,Trophic Transmission,,,,,,,,
107,169,107,136,1,2,15,Trophic Transmission,,,,,,,,
107,170,107,137,1,1,15,Trophic Transmission,,,,,,,,
107,171,107,137,1,2,15,Trophic Transmission,,,,,,,,
108,127,108,124,1,4,15,Trophic Transmission,,,,,,,,
108,131,108,125,1,4,15,Trophic Transmission,,,,,,,,
108,135,108,126,1,4,15,Trophic Transmission,,,,,,,,
108,143,108,128,1,4,15,Trophic Transmission,,,,,,,,
108,147,108,129,1,4,15,Trophic Transmission,,,,,,,,
108,151,108,130,1,4,15,Trophic Transmission,,,,,,,,
108,159,108,132,1,4,15,Trophic Transmission,,,,,,,,
108,167,108,135,1,2,15,Trophic Transmission,,,,,,,,
108,169,108,136,1,2,15,Trophic Transmission,,,,,,,,
108,170,108,137,1,1,15,Trophic Transmission,,,,,,,,
108,171,108,137,1,2,15,Trophic Transmission,,,,,,,,
109,127,109,124,1,4,15,Trophic Transmission,,,,,,,,
109,135,109,126,1,4,15,Trophic Transmission,,,,,,,,
110,127,110,124,1,4,15,Trophic Transmission,,,,,,,,
110,131,110,125,1,4,15,Trophic Transmission,,,,,,,,
110,135,110,126,1,4,15,Trophic Transmission,,,,,,,,
110,139,110,127,1,4,15,Trophic Transmission,,,,,,,,
110,143,110,128,1,4,15,Trophic Transmission,,,,,,,,
110,147,110,129,1,4,15,Trophic Transmission,,,,,,,,
110,151,110,130,1,4,15,Trophic Transmission,,,,,,,,
110,155,110,131,1,4,15,Trophic Transmission,,,,,,,,
110,159,110,132,1,4,15,Trophic Transmission,,,,,,,,
110,167,110,135,1,2,15,Trophic Transmission,,,,,,,,
110,169,110,136,1,2,15,Trophic Transmission,,,,,,,,
110,171,110,137,1,2,15,Trophic Transmission,,,,,,,,
110,179,110,141,1,4,15,Trophic Transmission,,,,,,,,
111,127,111,124,1,4,15,Trophic Transmission,,,,,,,,
111,131,111,125,1,4,15,Trophic Transmission,,,,,,,,
111,135,111,126,1,4,15,Trophic Transmission,,,,,,,,
111,139,111,127,1,4,15,Trophic Transmission,,,,,,,,
111,143,111,128,1,4,15,Trophic Transmission,,,,,,,,
111,151,111,130,1,4,15,Trophic Transmission,,,,,,,,
111,155,111,131,1,4,15,Trophic Transmission,,,,,,,,
111,159,111,132,1,4,15,Trophic Transmission,,,,,,,,
111,167,111,135,1,2,15,Trophic Transmission,,,,,,,,
111,169,111,136,1,2,15,Trophic Transmission,,,,,,,,
111,170,111,137,1,1,15,Trophic Transmission,,,,,,,,
111,171,111,137,1,2,15,Trophic Transmission,,,,,,,,
111,179,111,141,1,4,15,Trophic Transmission,,,,,,,,
112,127,112,124,1,4,15,Trophic Transmission,,,,,,,,
112,131,112,125,1,4,15,Trophic Transmission,,,,,,,,
112,135,112,126,1,4,15,Trophic Transmission,,,,,,,,
112,139,112,127,1,4,15,Trophic Transmission,,,,,,,,
112,167,112,135,1,2,15,Trophic Transmission,,,,,,,,
112,169,112,136,1,2,15,Trophic Transmission,,,,,,,,
112,171,112,137,1,2,15,Trophic Transmission,,,,,,,,
112,179,112,141,1,4,15,Trophic Transmission,,,,,,,,
113,139,113,127,1,4,15,Trophic Transmission,,,,,,,,
113,179,113,141,1,4,15,Trophic Transmission,,,,,,,,
114,127,114,124,1,4,15,Trophic Transmission,,,,,,,,
114,135,114,126,1,4,15,Trophic Transmission,,,,,,,,
114,147,114,129,1,4,15,Trophic Transmission,,,,,,,,
114,151,114,130,1,4,15,Trophic Transmission,,,,,,,,
114,155,114,131,1,4,15,Trophic Transmission,,,,,,,,
114,159,114,132,1,4,15,Trophic Transmission,,,,,,,,
115,139,115,127,1,4,15,Trophic Transmission,,,,,,,,
115,179,115,141,1,4,15,Trophic Transmission,,,,,,,,
116,127,116,124,1,4,15,Trophic Transmission,,,,,,,,
116,135,116,126,1,4,15,Trophic Transmission,,,,,,,,
116,147,116,129,1,4,15,Trophic Transmission,,,,,,,,
117,127,117,124,1,4,15,Trophic Transmission,,,,,,,,
117,135,117,126,1,4,15,Trophic Transmission,,,,,,,,
117,147,117,129,1,4,15,Trophic Transmission,,,,,,,,
118,143,118,128,1,4,15,Trophic Transmission,,,,,,,,
118,147,118,129,1,4,15,Trophic Transmission,,,,,,,,
118,151,118,130,1,4,15,Trophic Transmission,,,,,,,,
118,155,118,131,1,4,15,Trophic Transmission,,,,,,,,
118,159,118,132,1,4,15,Trophic Transmission,,,,,,,,
119,127,119,124,1,4,15,Trophic Transmission,,,,,,,,
119,135,119,126,1,4,15,Trophic Transmission,,,,,,,,
119,147,119,129,1,4,15,Trophic Transmission,,,,,,,,
120,147,120,129,1,4,15,Trophic Transmission,,,,,,,,
122,127,122,124,1,4,15,Trophic Transmission,,,,,,,,
122,131,122,125,1,4,15,Trophic Transmission,,,,,,,,
122,135,122,126,1,4,15,Trophic Transmission,,,,,,,,
122,139,122,127,1,4,15,Trophic Transmission,,,,,,,,
122,167,122,135,1,2,15,Trophic Transmission,,,,,,,,
122,169,122,136,1,2,15,Trophic Transmission,,,,,,,,
122,171,122,137,1,2,15,Trophic Transmission,,,,,,,,
122,179,122,141,1,4,15,Trophic Transmission,,,,,,,,
123,127,123,124,1,4,15,Trophic Transmission,,,,,,,,
123,131,123,125,1,4,15,Trophic Transmission,,,,,,,,
123,135,123,126,1,4,15,Trophic Transmission,,,,,,,,
123,139,123,127,1,4,15,Trophic Transmission,,,,,,,,
123,167,123,135,1,2,15,Trophic Transmission,,,,,,,,
123,169,123,136,1,2,15,Trophic Transmission,,,,,,,,
123,171,123,137,1,2,15,Trophic Transmission,,,,,,,,
123,179,123,141,1,4,15,Trophic Transmission,,,,,,,,
4,126,4,124,1,3,16,Predation on free-living non-feeding stages,,,,,,,,
4,134,4,126,1,3,16,Predation on free-living non-feeding stages,,,,,,,,
4,138,4,127,1,3,16,Predation on free-living non-feeding stages,,,,,,,,
4,142,4,128,1,3,16,Predation on free-living non-feeding stages,,,,,,,,
4,146,4,129,1,3,16,Predation on free-living non-feeding stages,,,,,,,,
4,150,4,130,1,3,16,Predation on free-living non-feeding stages,,,,,,,,
4,154,4,131,1,3,16,Predation on free-living non-feeding stages,,,,,,,,
4,158,4,132,1,3,16,Predation on free-living non-feeding stages,,,,,,,,
4,162,4,133,1,3,16,Predation on free-living non-feeding stages,,,,,,,,
4,175,4,140,1,3,16,Predation on free-living non-feeding stages,,,,,,,,
5,126,5,124,1,3,16,Predation on free-living non-feeding stages,,,,,,,,
5,130,5,125,1,3,16,Predation on free-living non-feeding stages,,,,,,,,
5,134,5,126,1,3,16,Predation on free-living non-feeding stages,,,,,,,,
5,138,5,127,1,3,16,Predation on free-living non-feeding stages,,,,,,,,
5,142,5,128,1,3,16,Predation on free-living non-feeding stages,,,,,,,,
5,146,5,129,1,3,16,Predation on free-living non-feeding stages,,,,,,,,
5,150,5,130,1,3,16,Predation on free-living non-feeding stages,,,,,,,,
5,154,5,131,1,3,16,Predation on free-living non-feeding stages,,,,,,,,
5,158,5,132,1,3,16,Predation on free-living non-feeding stages,,,,,,,,
5,162,5,133,1,3,16,Predation on free-living non-feeding stages,,,,,,,,
5,175,5,140,1,3,16,Predation on free-living non-feeding stages,,,,,,,,
5,178,5,141,1,3,16,Predation on free-living non-feeding stages,,,,,,,,
7,126,7,124,1,3,16,Predation on free-living non-feeding stages,,,,,,,,
7,130,7,125,1,3,16,Predation on free-living non-feeding stages,,,,,,,,
7,134,7,126,1,3,16,Predation on free-living non-feeding stages,,,,,,,,
7,138,7,127,1,3,16,Predation on free-living non-feeding stages,,,,,,,,
7,142,7,128,1,3,16,Predation on free-living non-feeding stages,,,,,,,,
7,146,7,129,1,3,16,Predation on free-living non-feeding stages,,,,,,,,
7,150,7,130,1,3,16,Predation on free-living non-feeding stages,,,,,,,,
7,154,7,131,1,3,16,Predation on free-living non-feeding stages,,,,,,,,
7,158,7,132,1,3,16,Predation on free-living non-feeding stages,,,,,,,,
7,162,7,133,1,3,16,Predation on free-living non-feeding stages,,,,,,,,
7,175,7,140,1,3,16,Predation on free-living non-feeding stages,,,,,,,,
7,178,7,141,1,3,16,Predation on free-living non-feeding stages,,,,,,,,
8,126,8,124,1,3,16,Predation on free-living non-feeding stages,,,,,,,,
8,130,8,125,1,3,16,Predation on free-living non-feeding stages,,,,,,,,
8,134,8,126,1,3,16,Predation on free-living non-feeding stages,,,,,,,,
8,138,8,127,1,3,16,Predation on free-living non-feeding stages,,,,,,,,
8,142,8,128,1,3,16,Predation on free-living non-feeding stages,,,,,,,,
8,146,8,129,1,3,16,Predation on free-living non-feeding stages,,,,,,,,
8,150,8,130,1,3,16,Predation on free-living non-feeding stages,,,,,,,,
8,154,8,131,1,3,16,Predation on free-living non-feeding stages,,,,,,,,
8,158,8,132,1,3,16,Predation on free-living non-feeding stages,,,,,,,,
8,162,8,133,1,3,16,Predation on free-living non-feeding stages,,,,,,,,
8,175,8,140,1,3,16,Predation on free-living non-feeding stages,,,,,,,,
8,178,8,141,1,3,16,Predation on free-living non-feeding stages,,,,,,,,
9,130,9,125,1,3,16,Predation on free-living non-feeding stages,,,,,,,,
10,130,10,125,1,3,16,Predation on free-living non-feeding stages,,,,,,,,
11,130,11,125,1,3,16,Predation on free-living non-feeding stages,,,,,,,,
15,130,15,125,1,3,16,Predation on free-living non-feeding stages,,,,,,,,
17,130,17,125,1,3,16,Predation on free-living non-feeding stages,,,,,,,,
18,130,18,125,1,3,16,Predation on free-living non-feeding stages,,,,,,,,
19,130,19,125,1,3,16,Predation on free-living non-feeding stages,,,,,,,,
22,130,22,125,1,3,16,Predation on free-living non-feeding stages,,,,,,,,
32,130,32,125,1,3,16,Predation on free-living non-feeding stages,,,,,,,,
33,130,33,125,1,3,16,Predation on free-living non-feeding stages,,,,,,,,
34,130,34,125,1,3,16,Predation on free-living non-feeding stages,,,,,,,,
35,130,35,125,1,3,16,Predation on free-living non-feeding stages,,,,,,,,
38,130,38,125,1,3,16,Predation on free-living non-feeding stages,,,,,,,,
41,130,41,125,1,3,16,Predation on free-living non-feeding stages,,,,,,,,
56,126,56,124,1,3,16,Predation on free-living non-feeding stages,,,,,,,,
56,130,56,125,1,3,16,Predation on free-living non-feeding stages,,,,,,,,
56,134,56,126,1,3,16,Predation on free-living non-feeding stages,,,,,,,,
56,138,56,127,1,3,16,Predation on free-living non-feeding stages,,,,,,,,
56,142,56,128,1,3,16,Predation on free-living non-feeding stages,,,,,,,,
56,146,56,129,1,3,16,Predation on free-living non-feeding stages,,,,,,,,
56,150,56,130,1,3,16,Predation on free-living non-feeding stages,,,,,,,,
56,154,56,131,1,3,16,Predation on free-living non-feeding stages,,,,,,,,
56,158,56,132,1,3,16,Predation on free-living non-feeding stages,,,,,,,,
56,162,56,133,1,3,16,Predation on free-living non-feeding stages,,,,,,,,
56,175,56,140,1,3,16,Predation on free-living non-feeding stages,,,,,,,,
60,130,60,125,1,3,16,Predation on free-living non-feeding stages,,,,,,,,
61,130,61,125,1,3,16,Predation on free-living non-feeding stages,,,,,,,,
62,130,62,125,1,3,16,Predation on free-living non-feeding stages,,,,,,,,
63,130,63,125,1,3,16,Predation on free-living non-feeding stages,,,,,,,,
64,130,64,125,1,3,16,Predation on free-living non-feeding stages,,,,,,,,
65,130,65,125,1,3,16,Predation on free-living non-feeding stages,,,,,,,,
66,130,66,125,1,3,16,Predation on free-living non-feeding stages,,,,,,,,
67,130,67,125,1,3,16,Predation on free-living non-feeding stages,,,,,,,,
68,130,68,125,1,3,16,Predation on free-living non-feeding stages,,,,,,,,
