code;altitude;date;plant;stigma;receptor;donor;germ;non.germ;total
CT131.5.3;1800;21-ene-11;CT131.5;3;Qui.chi;Lat.mag;0;1;1
CT131.5.4;1800;21-ene-11;CT131.5;4;Qui.chi;Qui.chi;NA;0;0
CT132.1.1;1800;21-ene-11;CT132.1;1;Loa.nan;Loa.nan;18;10;28
CT132.2.2;1800;21-ene-11;CT132.2;2;Loa.nan;Loa.nan;55;34;89
CT132.2.2;1800;21-ene-11;CT132.2;2;Loa.nan;Mul.lep;1;3;4
CT132.3.3;1800;21-ene-11;CT132.3;3;Loa.nan;Loa.nan;19;6;25
CT132.4.4;1800;21-ene-11;CT132.4;4;Loa.nan;Loa.nan;9;9;18
CT132.5.5;1800;21-ene-11;CT132.5;5;Loa.nan;Loa.nan;3;10;13
CT132.6.6;1800;21-ene-11;CT132.6;6;Loa.nan;Loa.nan;134;160;294
CT132.6.6;1800;21-ene-11;CT132.6;6;Loa.nan;Sis.are;0;1;1
CT132.7.7;1800;21-ene-11;CT132.7;7;Loa.nan;Loa.nan;75;75;150
CT132.8.8;1800;21-ene-11;CT132.8;8;Loa.nan;Loa.nan;4;29;33
CT132.9.9;1800;21-ene-11;CT132.9;9;Loa.nan;Loa.nan;114;110;224
CT132.9.9;1800;21-ene-11;CT132.9;9;Loa.nan;Nas.dar;0;2;2
CT132.10.10;1800;21-ene-11;CT132.10;10;Loa.nan;Loa.nan;89;78;167
CT132.10.10;1800;21-ene-11;CT132.10;10;Loa.nan;Mul.lep;0;3;3
CT132.11.11;1800;21-ene-11;CT132.11;11;Loa.nan;Loa.nan;126;88;214
CT132.11.11;1800;21-ene-11;CT132.11;11;Loa.nan;Mul.lep;0;1;1
CT132.12.12;1800;21-ene-11;CT132.12;12;Loa.nan;Loa.nan;98;53;151
CT132.12.12;1800;21-ene-11;CT132.12;12;Loa.nan;Sen.bac;0;1;1
CT132.13.13;1800;21-ene-11;CT132.13;13;Loa.nan;Loa.nan;47;104;151
CT132.13.13;1800;21-ene-11;CT132.13;13;Loa.nan;Sen.bac;0;1;1
CT132.13.13;1800;21-ene-11;CT132.13;13;Loa.nan;Qui.chi;0;1;1
CT132.14.14;1800;21-ene-11;CT132.14;14;Loa.nan;Loa.nan;66;62;128
CT132.15.15;1800;21-ene-11;CT132.15;15;Loa.nan;Loa.nan;124;72;196
CT132.15.15;1800;21-ene-11;CT132.15;15;Loa.nan;Qui.chi;0;2;2
CT132.16.16;1800;21-ene-11;CT132.16;16;Loa.nan;Loa.nan;27;90;117
CT132.17.17;1800;21-ene-11;CT132.17;17;Loa.nan;Loa.nan;1;9;10
CT133.1.1;1800;21-ene-11;CT133.1;1;Per.rec;Per.rec;1;0;1
CT133.1.2;1800;21-ene-11;CT133.1;2;Per.rec;Per.rec;2;0;2
CT133.1.3;1800;21-ene-11;CT133.1;3;Per.rec;Per.rec;1;0;1
CT133.1.3;1800;21-ene-11;CT133.1;3;Per.rec;Sen.sp.;0;1;1
CT133.1.4;1800;21-ene-11;CT133.1;4;Per.rec;Per.rec;2;0;2
CT133.2.1;1800;21-ene-11;CT133.2;1;Per.rec;Per.rec;0;0;0
CT133.2.2;1800;21-ene-11;CT133.2;2;Per.rec;Per.rec;0;0;0
CT133.2.3;1800;21-ene-11;CT133.2;3;Per.rec;Per.rec;0;0;0
CT133.2.4;1800;21-ene-11;CT133.2;4;Per.rec;Per.rec;0;0;0
CT133.3.1;1800;21-ene-11;CT133.3;1;Per.rec;Per.rec;1;1;2
CT133.3.2;1800;21-ene-11;CT133.3;2;Per.rec;Per.rec;0;0;0
CT133.3.3;1800;21-ene-11;CT133.3;3;Per.rec;Per.rec;0;2;2
CT133.3.4;1800;21-ene-11;CT133.3;4;Per.rec;Per.rec;0;1;1
CT133.4.1;1800;21-ene-11;CT133.4;1;Per.rec;Per.rec;0;0;0
CT133.4.2;1800;21-ene-11;CT133.4;2;Per.rec;Per.rec;0;0;0
CT133.4.3;1800;21-ene-11;CT133.4;3;Per.rec;Per.rec;1;0;1
CT133.4.4;1800;21-ene-11;CT133.4;4;Per.rec;Per.rec;1;0;1
CT133.5.1;1800;21-ene-11;CT133.5;1;Per.rec;Per.rec;1;0;1
CT133.5.2;1800;21-ene-11;CT133.5;2;Per.rec;Per.rec;1;0;1
CT133.5.3;1800;21-ene-11;CT133.5;3;Per.rec;Per.rec;0;0;0
CT133.5.4;1800;21-ene-11;CT133.5;4;Per.rec;Per.rec;0;0;0
CT134.1.1;1800;21-ene-11;CT134.1;1;Hyp.ten;Hyp.ten;9;69;78
CT134.1.1;1800;21-ene-11;CT134.1;1;Hyp.ten;Ade.par;0;1;1
CT134.1.1;1800;21-ene-11;CT134.1;1;Hyp.ten;Sen.bip;0;1;1
CT134.1.2;1800;21-ene-11;CT134.1;2;Hyp.ten;Hyp.ten;4;32;36
CT134.1.2;1800;21-ene-11;CT134.1;2;Hyp.ten;Ade.par;0;37;37
CT134.1.3;1800;21-ene-11;CT134.1;3;Hyp.ten;Hyp.ten;1;73;74
CT134.1.3;1800;21-ene-11;CT134.1;3;Hyp.ten;Ade.par;0;12;12
CT134.1.3;1800;21-ene-11;CT134.1;3;Hyp.ten;Val.car;0;1;1
CT134.1.4;1800;21-ene-11;CT134.1;4;Hyp.ten;Hyp.ten;10;110;120
CT134.1.4;1800;21-ene-11;CT134.1;4;Hyp.ten;Ade.par;0;2;2
CT134.2.1;1800;21-ene-11;CT134.2;1;Hyp.ten;Hyp.ten;3;77;80
CT134.2.2;1800;21-ene-11;CT134.2;2;Hyp.ten;Hyp.ten;6;68;74
CT134.2.2;1800;21-ene-11;CT134.2;2;Hyp.ten;Mul.lep;0;1;1
CT134.2.3;1800;21-ene-11;CT134.2;3;Hyp.ten;Hyp.ten;4;73;77
CT134.2.3;1800;21-ene-11;CT134.2;3;Hyp.ten;Mul.lep;0;1;1
CT134.2.4;1800;21-ene-11;CT134.2;4;Hyp.ten;Hyp.ten;1;55;56
CT134.2.4;1800;21-ene-11;CT134.2;4;Hyp.ten;Mul.lep;0;1;1
CT134.2.4;1800;21-ene-11;CT134.2;4;Hyp.ten;Qui.chi;0;1;1
CT134.3.1;1800;21-ene-11;CT134.3;1;Hyp.ten;Hyp.ten;1;14;15
CT134.3.2;1800;21-ene-11;CT134.3;2;Hyp.ten;Hyp.ten;1;11;12
CT134.3.2;1800;21-ene-11;CT134.3;2;Hyp.ten;Ade.par;0;1;1
CT134.3.3;1800;21-ene-11;CT134.3;3;Hyp.ten;Hyp.ten;5;55;60
CT134.3.4;1800;21-ene-11;CT134.3;4;Hyp.ten;Hyp.ten;12;57;69
CT134.4.1;1800;21-ene-11;CT134.4;1;Hyp.ten;Hyp.ten;4;117;121
CT134.4.2;1800;21-ene-11;CT134.4;2;Hyp.ten;Hyp.ten;8;166;174
CT134.4.3;1800;21-ene-11;CT134.4;3;Hyp.ten;Hyp.ten;4;12;16
CT134.4.4;1800;21-ene-11;CT134.4;4;Hyp.ten;Hyp.ten;4;49;53
CT134.5.1;1800;21-ene-11;CT134.5;1;Hyp.ten;Hyp.ten;4;14;18
CT134.5.1;1800;21-ene-11;CT134.5;1;Hyp.ten;Ade.par;0;2;2
CT134.5.1;1800;21-ene-11;CT134.5;1;Hyp.ten;Qui.chi;0;1;1
CT134.5.2;1800;21-ene-11;CT134.5;2;Hyp.ten;Hyp.ten;0;2;2
CT134.5.3;1800;21-ene-11;CT134.5;3;Hyp.ten;Hyp.ten;6;0;6
CT134.5.4;1800;21-ene-11;CT134.5;4;Hyp.ten;Hyp.ten;2;3;5
CT134.5.4;1800;21-ene-11;CT134.5;4;Hyp.ten;Ade.par;0;2;2
CT135.1.1;1800;21-ene-11;CT135.1;1;Nas.dar;Nas.dar;0;1;1
CT135.1.2;1800;21-ene-11;CT135.1;2;Nas.dar;Nas.dar;0;4;4
CT135.1.3;1800;21-ene-11;CT135.1;3;Nas.dar;Nas.dar;0;0;0
CT135.1.4;1800;21-ene-11;CT135.1;4;Nas.dar;Nas.dar;0;1;1
CT135.2.1;1800;21-ene-11;CT135.2;1;Nas.dar;Nas.dar;8;0;8
CT135.2.2;1800;21-ene-11;CT135.2;2;Nas.dar;Nas.dar;1;0;1
CT135.2.3;1800;21-ene-11;CT135.2;3;Nas.dar;Nas.dar;3;1;4
CT135.2.4;1800;21-ene-11;CT135.2;4;Nas.dar;Nas.dar;2;0;2
CT135.3.1;1800;21-ene-11;CT135.3;1;Nas.dar;Nas.dar;3;0;3
CT135.3.2;1800;21-ene-11;CT135.3;2;Nas.dar;Nas.dar;0;2;2
CT135.3.3;1800;21-ene-11;CT135.3;3;Nas.dar;Nas.dar;4;0;4
CT135.3.4;1800;21-ene-11;CT135.3;4;Nas.dar;Nas.dar;3;13;16
CT135.4.1;1800;21-ene-11;CT135.4;1;Nas.dar;Nas.dar;2;1;3
CT135.4.2;1800;21-ene-11;CT135.4;2;Nas.dar;Nas.dar;1;1;2
CT135.4.3;1800;21-ene-11;CT135.4;3;Nas.dar;Nas.dar;0;1;1
CT135.4.4;1800;21-ene-11;CT135.4;4;Nas.dar;Nas.dar;1;0;1
CT135.5.1;1800;21-ene-11;CT135.5;1;Nas.dar;Nas.dar;0;2;2
CT135.5.2;1800;21-ene-11;CT135.5;2;Nas.dar;Nas.dar;2;2;4
CT135.5.3;1800;21-ene-11;CT135.5;3;Nas.dar;Nas.dar;1;4;5
CT135.5.4;1800;21-ene-11;CT135.5;4;Nas.dar;Nas.dar;1;0;1
CT136M1.1.1;1800;21-ene-11;CT136M1.1;1;Val.car;;0;0;0
CT137M2.1.1;1800;21-ene-11;CT137M2.1;1;Val.car;Val.car;0;0;0
CT137M2.1.2;1800;21-ene-11;CT137M2.1;2;Val.car;Val.car;0;0;0
CT137M2.1.3;1800;21-ene-11;CT137M2.1;3;Val.car;Val.car;1;0;1
CT137M2.1.4;1800;21-ene-11;CT137M2.1;4;Val.car;Val.car;0;0;0
CT137M2.2.1;1800;21-ene-11;CT137M2.2;1;Val.car;Val.car;0;0;0
CT137M2.2.2;1800;21-ene-11;CT137M2.2;2;Val.car;Val.car;0;0;0
CT137M2.2.3;1800;21-ene-11;CT137M2.2;3;Val.car;Val.car;2;0;2
CT137M2.2.3;1800;21-ene-11;CT137M2.2;3;Val.car;Sen.bac;4;0;4
CT137M2.3.1;1800;21-ene-11;CT137M2.3;1;Val.car;Val.car;0;0;0
CT137M2.3.2;1800;21-ene-11;CT137M2.3;2;Val.car;Val.car;0;0;0
CT137M2.3.3;1800;21-ene-11;CT137M2.3;3;Val.car;Val.car;0;0;0
CT137M2.3.4;1800;21-ene-11;CT137M2.3;4;Val.car;Val.car;0;0;0
CT137M2.4.1;1800;21-ene-11;CT137M2.4;1;Val.car;Val.car;2;0;2
CT137M2.4.1;1800;21-ene-11;CT137M2.4;1;Val.car;Mul.lep;1;0;1
CT137M2.4.2;1800;21-ene-11;CT137M2.4;2;Val.car;Val.car;2;0;2
CT137M2.4.3;1800;21-ene-11;CT137M2.4;3;Val.car;Val.car;0;0;0
CT137M2.4.4;1800;21-ene-11;CT137M2.4;4;Val.car;Val.car;0;0;0
CT137M2.4.4;1800;21-ene-11;CT137M2.4;4;Val.car;Mul.lep;2;1;3
CT137M2.4.4;1800;21-ene-11;CT137M2.4;4;Val.car;Ade.cor;0;1;1
CT137M2.5.1;1800;21-ene-11;CT137M2.5;1;Val.car;Val.car;0;0;0
CT137M2.5.2;1800;21-ene-11;CT137M2.5;2;Val.car;Val.car;0;0;0
CT137M2.5.2;1800;21-ene-11;CT137M2.5;2;Val.car;Cer.arv;1;0;1
CT137M2.5.3;1800;21-ene-11;CT137M2.5;3;Val.car;Val.car;0;0;0
CT137M2.5.4;1800;21-ene-11;CT137M2.5;4;Val.car;Val.car;0;1;1
CT138.1.1;1800;21-ene-11;CT138.1;1;Gam.sel;Gam.sel;0;0;0
CT138.1.2;1800;21-ene-11;CT138.1;2;Gam.sel;Gam.sel;0;0;0
CT138.1.3;1800;21-ene-11;CT138.1;3;Gam.sel;Gam.sel;0;0;0
CT138.1.4;1800;21-ene-11;CT138.1;4;Gam.sel;Gam.sel;1;0;1
CT138.2.1;1800;21-ene-11;CT138.2;1;Gam.sel;Gam.sel;0;0;0
CT138.2.1;1800;21-ene-11;CT138.2;1;Gam.sel;Uni.unk;0;1;1
CT138.2.2;1800;21-ene-11;CT138.2;2;Gam.sel;Gam.sel;0;3;3
CT138.2.3;1800;21-ene-11;CT138.2;3;Gam.sel;Gam.sel;0;0;0
CT138.2.4;1800;21-ene-11;CT138.2;4;Gam.sel;Gam.sel;2;1;3
CT138.3.1;1800;21-ene-11;CT138.3;1;Gam.sel;Gam.sel;0;0;0
CT138.3.2;1800;21-ene-11;CT138.3;2;Gam.sel;Gam.sel;0;0;0
CT138.3.3;1800;21-ene-11;CT138.3;3;Gam.sel;Gam.sel;2;0;2
CT138.3.4;1800;21-ene-11;CT138.3;4;Gam.sel;Gam.sel;0;0;0
CT138.4.1;1800;21-ene-11;CT138.4;1;Gam.sel;Gam.sel;2;0;2
CT138.4.2;1800;21-ene-11;CT138.4;2;Gam.sel;Gam.sel;0;0;0
CT138.4.2;1800;21-ene-11;CT138.4;2;Gam.sel;Uni.unk;0;1;1
CT138.4.3;1800;21-ene-11;CT138.4;3;Gam.sel;Gam.sel;0;0;0
CT138.4.4;1800;21-ene-11;CT138.4;4;Gam.sel;Gam.sel;0;0;0
CT138.5.1;1800;21-ene-11;CT138.5;1;Gam.sel;Gam.sel;0;0;0
CT138.5.2;1800;21-ene-11;CT138.5;2;Gam.sel;Gam.sel;0;0;0
CT138.5.3;1800;21-ene-11;CT138.5;3;Gam.sel;Gam.sel;0;2;2
CT138.5.4;1800;21-ene-11;CT138.5;4;Gam.sel;Gam.sel;0;0;0
CT139.1.1;1800;21-ene-11;CT139.1;1;Sen.gni;Sen.gni;0;4;4
CT139.1.1;1800;21-ene-11;CT139.1;1;Sen.gni;Ade.par;0;1;1
CT139.1.2;1800;21-ene-11;CT139.1;2;Sen.gni;Sen.gni;1;18;19
CT139.1.3;1800;21-ene-11;CT139.1;3;Sen.gni;Sen.gni;0;7;7
CT139.1.4;1800;21-ene-11;CT139.1;4;Sen.gni;Sen.gni;6;18;24
CT139.1.5;1800;21-ene-11;CT139.1;5;Sen.gni;Sen.gni;7;20;27
CT139.1.6;1800;21-ene-11;CT139.1;6;Sen.gni;Sen.gni;6;17;23
CT139.2.1;1800;21-ene-11;CT139.2;1;Sen.gni;Sen.gni;0;0;0
CT139.2.2;1800;21-ene-11;CT139.2;2;Sen.gni;Sen.gni;3;20;23
CT139.2.3;1800;21-ene-11;CT139.2;3;Sen.gni;Sen.gni;3;24;27
CT139.3.1;1800;21-ene-11;CT139.3;1;Sen.gni;Sen.gni;2;25;27
CT139.3.2;1800;21-ene-11;CT139.3;2;Sen.gni;Sen.gni;1;4;5
CT139.3.3;1800;21-ene-11;CT139.3;3;Sen.gni;Sen.gni;0;2;2
CT139.3.4;1800;21-ene-11;CT139.3;4;Sen.gni;Sen.gni;0;0;0
CT139.3.5;1800;21-ene-11;CT139.3;5;Sen.gni;Sen.gni;0;3;3
CTR140.1.1;1800;21-ene-11;CTR140.1;1;Cer.arv;Cer.arv;0;0;0
CTR140.2.2;1800;21-ene-11;CTR140.2;2;Cer.arv;Cer.arv;0;3;3
CTR140.3.3;1800;21-ene-11;CTR140.3;3;Cer.arv;Cer.arv;0;0;0
CTR140.4.4;1800;21-ene-11;CTR140.4;4;Cer.arv;Cer.arv;0;0;0
CTR140.5.5;1800;21-ene-11;CTR140.5;5;Cer.arv;Cer.arv;1;0;1
CTR140.6.6;1800;21-ene-11;CTR140.6;6;Cer.arv;Cer.arv;0;0;0
CTR140.7.7;1800;21-ene-11;CTR140.7;7;Cer.arv;Cer.arv;0;0;0
CTR140.8.8;1800;21-ene-11;CTR140.8;8;Cer.arv;Cer.arv;4;10;14
CTR140.8.8;1800;21-ene-11;CTR140.8;8;Cer.arv;Ade.par;0;1;1
CTR140.9.9;1800;21-ene-11;CTR140.9;9;Cer.arv;Cer.arv;0;0;0
CTR141.1.1;1800;21-ene-11;CTR141.1;1;Arm.mar;Arm.mar;9;17;26
CTR141.2.2;1800;21-ene-11;CTR141.2;2;Arm.mar;Arm.mar;0;0;0
CTR141.3.3;1800;21-ene-11;CTR141.3;3;Arm.mar;Arm.mar;1;0;1
CTR141.4.4;1800;21-ene-11;CTR141.4;4;Arm.mar;Arm.mar;1;4;5
CTR141.5.5;1800;21-ene-11;CTR141.5;5;Arm.mar;Arm.mar;0;0;0
CTR141.6.6;1800;21-ene-11;CTR141.6;6;Arm.mar;Arm.mar;0;0;0
CTR141.7.7;1800;21-ene-11;CTR141.7;7;Arm.mar;Arm.mar;0;0;0
CTR141.8.8;1800;21-ene-11;CTR141.8;8;Arm.mar;Arm.mar;0;0;0
CTR141.9.9;1800;21-ene-11;CTR141.9;9;Arm.mar;Arm.mar;0;0;0
CTR141.10.10;1800;21-ene-11;CTR141.10;10;Arm.mar;Arm.mar;1;0;1
CTR141.11.11;1800;21-ene-11;CTR141.11;11;Arm.mar;Arm.mar;0;0;0
CTR142.1.1;1800;21-ene-11;CTR142.1;1;Sis.are;Sis.are;1;2;3
CTR142.2.2;1800;21-ene-11;CTR142.2;2;Sis.are;Sis.are;0;9;9
CTR142.3.3;1800;21-ene-11;CTR142.3;3;Sis.are;Sis.are;12;1;13
CTR142.4.4;1800;21-ene-11;CTR142.4;4;Sis.are;Sis.are;6;5;11
CTR142.5.5;1800;21-ene-11;CTR142.5;5;Sis.are;Sis.are;1;5;6
CTR142.6.6;1800;21-ene-11;CTR142.6;6;Sis.are;Sis.are;1;0;1
CTR142.7.7;1800;21-ene-11;CTR142.7;7;Sis.are;Sis.are;1;1;2
CTR142.8.8;1800;21-ene-11;CTR142.8;8;Sis.are;Sis.are;0;1;1
CTR142.9.9;1800;21-ene-11;CTR142.9;9;Sis.are;Sis.are;0;2;2
CTR142.10.10;1800;21-ene-11;CTR142.10;10;Sis.are;Sis.are;16;3;19
CT143.1.1;1800;21-ene-11;CT143.1;1;Sen.arg;Sen.arg;1;6;7
CT143.1.2;1800;21-ene-11;CT143.1;2;Sen.arg;Sen.arg;0;10;10
CT143.1.3;1800;21-ene-11;CT143.1;3;Sen.arg;Sen.arg;1;12;13
CT143.1.4;1800;21-ene-11;CT143.1;4;Sen.arg;Sen.arg;0;5;5
CT143.1.5;1800;21-ene-11;CT143.1;5;Sen.arg;Sen.arg;0;1;1
CT143.1.6;1800;21-ene-11;CT143.1;6;Sen.arg;Sen.arg;0;0;0
CT143.1.7;1800;21-ene-11;CT143.1;7;Sen.arg;Sen.arg;0;0;0
CT143.1.8;1800;21-ene-11;CT143.1;8;Sen.arg;Sen.arg;0;2;2
CT143.2.1;1800;21-ene-11;CT143.2;1;Sen.arg;Sen.arg;0;9;9
CT143.2.2;1800;21-ene-11;CT143.2;2;Sen.arg;Sen.arg;0;12;12
CT143.2.3;1800;21-ene-11;CT143.2;3;Sen.arg;Sen.arg;1;9;10
CT143.2.4;1800;21-ene-11;CT143.2;4;Sen.arg;Sen.arg;0;18;18
CT143.2.4;1800;21-ene-11;CT143.2;4;Sen.arg;Gam.sel;0;1;1
CT143.2.5;1800;21-ene-11;CT143.2;5;Sen.arg;Sen.arg;0;6;6
CT143.2.6;1800;21-ene-11;CT143.2;6;Sen.arg;Sen.arg;0;2;2
CT143.2.7;1800;21-ene-11;CT143.2;7;Sen.arg;Sen.arg;0;5;5
CT143.2.8;1800;21-ene-11;CT143.2;8;Sen.arg;Sen.arg;0;4;4
CT143.3.1;1800;21-ene-11;CT143.3;1;Sen.arg;Sen.arg;0;6;6
CT143.3.1;1800;21-ene-11;CT143.3;1;Sen.arg;Gam.sel;0;1;1
CT143.3.2;1800;21-ene-11;CT143.3;2;Sen.arg;Sen.arg;0;21;21
CT143.3.3;1800;21-ene-11;CT143.3;3;Sen.arg;Sen.arg;0;13;13
CT143.3.4;1800;21-ene-11;CT143.3;4;Sen.arg;Sen.arg;3;15;18
CT143.3.5;1800;21-ene-11;CT143.3;5;Sen.arg;Sen.arg;0;2;2
CT143.3.6;1800;21-ene-11;CT143.3;6;Sen.arg;Sen.arg;0;0;0
CT143.3.7;1800;21-ene-11;CT143.3;7;Sen.arg;Sen.arg;0;3;3
CT143.3.8;1800;21-ene-11;CT143.3;8;Sen.arg;Sen.arg;1;5;6
CT143.4.1;1800;21-ene-11;CT143.4;1;Sen.arg;Sen.arg;1;22;23
CT143.4.3;1800;21-ene-11;CT143.4;3;Sen.arg;Sen.arg;0;0;0
CT143.4.4;1800;21-ene-11;CT143.4;4;Sen.arg;Sen.arg;3;15;18
CT143.4.5;1800;21-ene-11;CT143.4;5;Sen.arg;Sen.arg;0;0;0
CT143.4.6;1800;21-ene-11;CT143.4;6;Sen.arg;Sen.arg;0;0;0
